movieId_ref,tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,action,adult,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,history,horror,romance,sci-fi,thriller,war,western,directors,writers,actors,averageRating,numVotes
19781,tt0268297,Family Secrets,Familjehemligheter,0,2001,101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0027733,"nm0027733,nm0511933","['nm0489858', 'nm0423935']",6.0,485.0
19782,tt1939659,Carrie,Carrie,0,2013,100,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,nm0005303,"nm0169548,nm2630745,nm0000175",,5.9,124134.0
19783,tt0063219,The Legend of Lylah Clare,The Legend of Lylah Clare,0,1968,130,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0000736,"nm0858379,nm0213441,nm0124947,nm0746169","['nm0002075', 'nm0000308', 'nm0783670']",6.0,1010.0
19784,tt1837703,The Fifth Estate,The Fifth Estate,0,2013,128,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,nm0174374,"nm4240689,nm3859582,nm4816469,nm1802857","['nm1212722', 'nm0117709']",6.2,35952.0
19785,tt2558550,Life According to Sam,Life According to Sam,0,2013,94,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"nm2107225,nm0277658",\N,,8.2,700.0
19786,tt2708946,UnHung Hero,UnHung Hero,0,2013,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,nm1331326,\N,,5.6,2549.0
19787,tt0037179,A Place of One's Own,A Place of One's Own,0,1945,92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,nm0461497,"nm0803289,nm0930178","['nm0000051', 'nm0696866']",6.3,678.0
19788,tt1609492,Superclásico,Superclásico,0,2011,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0535234,"nm0535234,nm2145370","['nm1101441', 'nm0077944', 'nm1821289']",6.4,2296.0
19789,tt2193215,The Counselor,The Counselor,0,2013,117,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,nm0000631,nm0565092,"['nm1055413', 'nm0000849']",5.3,91460.0
19790,tt0103812,The Bikini Carwash Company,The Bikini Carwash Company,0,1992,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0360766,"nm0002668,nm0360766",['nm0244633'],4.7,902.0
19791,tt0086980,Blood Suckers from Outer Space,Blood Suckers from Outer Space,0,1984,79,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,nm0168002,nm0168002,"['nm0102941', 'nm0109101', 'nm0168002']",4.9,446.0
19792,tt0077247,Bloodsucking Freaks,The Incredible Torture Show,0,1976,84,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,nm0715485,nm0715485,"['nm0639804', 'nm0573197', 'nm0268994']",4.7,4630.0
19793,tt1686660,Cinema Komunisto,Cinema Komunisto,0,2010,100,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,nm2043219,\N,,7.9,537.0
19794,tt0107748,One Nation Under God,One Nation Under God,0,1993,83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"nm0542364,nm0753543",\N,,7.4,187.0
19795,tt1821641,The Congress,The Congress,0,2013,122,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,nm0284369,"nm0501015,nm0284369","['nm0000172', 'nm0358316', 'nm2240346']",6.5,15784.0
19796,tt0051570,The Spider,Earth vs the Spider,0,1958,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,nm0330026,"nm0351444,nm0946753,nm0330026","['nm0447220', 'nm0675580', 'nm0744841']",4.1,2149.0
19797,tt1937269,One Small Hitch,One Small Hitch,0,2013,105,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,nm1623943,nm0505262,"['nm0574460', 'nm0871240']",6.6,4068.0
19798,tt0119576,Another Nine & a Half Weeks,Love in Paris,0,1997,105,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,nm0258424,"nm0573946,nm0205169","['nm0000620', 'nm0000925']",2.8,3880.0
19799,tt2636522,The Unbelievers,The Unbelievers,0,2013,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,nm2084813,"nm2084813,nm2087328,nm2765568",,6.9,6239.0
19800,tt2187884,Escape from Tomorrow,Escape from Tomorrow,0,2013,90,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,nm5090157,nm5090157,"['nm0009252', 'nm5088925']",5.2,8563.0
19801,tt0059205,Frankenstein Conquers the World,Furankenshutain tai chitei kaijû Baragon,0,1965,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,nm0393094,"nm0073399,nm0454119,nm0791217,nm0812257","['nm0847396', 'nm0011244', 'nm0875237']",5.0,1527.0
19802,tt1444307,Episode 3: 'Enjoy Poverty',Episode 3: 'Enjoy Poverty',0,2009,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,nm3211698,\N,,7.9,283.0
19803,tt0255198,Godzilla vs. Megaguirus,Gojira tai Megagirasu: Jî shômetsu sakusen,0,2000,105,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,nm0856803,"nm0590840,nm0440569","['nm0619197', 'nm0849477', 'nm0406592']",6.3,2769.0
19804,tt0070122,Godzilla vs. Megalon,Gojira tai Megaro,0,1973,81,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nm0297974,"nm0297974,nm0454119,nm0782883","['nm0765789', 'nm0442904', 'nm0370672', 'nm0242290']",4.6,4061.0
19805,tt1468381,Undocumented,Undocumented,0,2010,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,nm2577199,"nm2577199,nm3598963","['nm1310709', 'nm0034733', 'nm0784833']",5.9,1175.0
19806,tt0233277,Back to the Secret Garden,Back to the Secret Garden,0,2000,100,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,nm0875744,"nm0122364,nm0927618",['nm0730810'],5.9,769.0
19807,tt0047966,Cult of the Cobra,Cult of the Cobra,0,1955,82,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,nm0528927,"nm0204818,nm0537387,nm0172628","['nm0519160', 'nm0860471']",5.8,834.0
19808,tt0046109,Mustasukkaisuus,Mustasukkaisuus,0,1953,93,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,nm0876343,nm0386362,['nm0656075'],5.7,70.0
19809,tt0117089,Rebirth of Mothra,Mosura,0,1996,106,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nm0948492,"nm0837313,nm0849083",['nm0299402'],5.9,937.0
19810,tt0101483,Bloodsucking Pharaohs in Pittsburgh,Bloodsucking Pharaohs in Pittsburgh,0,1991,89,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"nm0874810,nm0000647","nm0876452,nm0874810","['nm0219039', 'nm0788820']",4.9,510.0
19811,tt1663625,Bloody Bloody Bible Camp,Bloody Bloody Bible Camp,0,2012,90,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,nm1142903,"nm1301028,nm1142903","['nm0052410', 'nm0838374', 'nm0000465']",4.9,604.0
19812,tt0092676,Bloody New Year,Bloody New Year,0,1987,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,nm0912981,"nm0668922,nm0668935,nm0912981","['nm1035517', 'nm0694667']",4.5,572.0
19813,tt1825157,The Double,The Double,0,2013,93,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm1547964,"nm0234502,nm1547964,nm2016298","['nm0251986', 'nm0001728', 'nm0852965']",6.5,43579.0
19814,tt0109916,Godzilla vs. SpaceGodzilla,Gojira vs. Supesugojira,0,1994,108,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nm0945614,"nm2846352,nm0440569","['nm0368090', 'nm0948518', 'nm0256628']",5.9,3418.0
19815,tt2445556,B-Side,B-Side,0,2013,97,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,nm2124965,"nm2124965,nm4244994","['nm0061262', 'nm3153209']",7.1,62.0
19816,tt2024544,12 Years a Slave,12 Years a Slave,0,2013,134,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,nm2588606,"nm0725983,nm1185849","['nm0252230', 'nm0931324', 'nm1055413', 'nm0000093']",8.1,569194.0
19817,tt2383616,Only Daughter,Only Daughter,0,2013,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm1827824,nm1827824,['nm5295831'],7.1,15.0
19818,tt1727381,The Trouble with the Truth,The Trouble with the Truth,0,2011,96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm2025001,nm2025001,['nm0790291'],5.7,212.0
19819,tt2286990,The Right Kind of Wrong,The Right Kind of Wrong,0,2013,97,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,nm0154819,"nm0762013,nm1325872","['nm0477127', 'nm3629770']",6.1,8942.0
19820,tt2187115,Child's Pose,Pozitia copilului,0,2013,112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0626754,"nm1146102,nm0626754",['nm1896035'],7.4,7154.0
19821,tt2544182,The Enemy Within,O ehthros mou,0,2013,107,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0874905,nm2888074,"['nm0561422', 'nm2075913', 'nm1464162']",6.8,544.0
19822,tt1311071,Kill Your Darlings,Kill Your Darlings,0,2013,104,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,nm1045865,"nm3169656,nm1045865","['nm0705356', 'nm2851530', 'nm0355910', 'nm0004936']",6.5,32256.0
19823,tt0157894,The Killing of America,The Killing of America,0,1981,90,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"nm0719131,nm0775055","nm0775055,nm0775041",['nm0727004'],7.6,1554.0
19824,tt0412308,Being Cyrus,Being Cyrus,0,2005,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,nm1223294,"nm1223294,nm1802643","['nm0787462', 'nm0451307', 'nm1224082']",7.2,2447.0
19825,tt1094627,Buddha Collapsed Out of Shame,Buda as sharm foru rikht,0,2007,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,nm0538529,nm0581863,"['nm2760543', 'nm2762145']",7.4,1880.0
19826,tt1890383,Debtocracy,Debtocracy,0,2011,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"nm4414980,nm4415168","nm4414980,nm4415168,nm4858407",,7.9,671.0
19827,tt0092146,The White Dwarf,Valkoinen kääpiö,0,1986,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0401657,"nm0139262,nm0401657","['nm0374682', 'nm0758722']",5.2,44.0
19828,tt1753773,August,Elokuu,0,2011,108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm2581482,"nm3515407,nm2581482","['nm2471063', 'nm2647563']",5.3,725.0
19829,tt1806971,Mía,Mía,0,2011,106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm1320353,nm1320353,['nm0209404'],6.9,160.0
19830,tt0133202,Silja - nuorena nukkunut,Silja - nuorena nukkunut,0,1956,87,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,nm0936786,"nm0627285,nm0798072","['nm0432988', 'nm0466247', 'nm0797659']",7.1,84.0
19831,tt2343617,Heart of a Lion,Leijonasydän,0,2013,104,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,nm1933648,nm0054358,"['nm0291918', 'nm0701747', 'nm5282445']",7.0,3260.0
19832,tt1527725,History of Hell,Rosas Höllenfahrt,0,2009,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,nm0902823,nm0902823,['nm2741555'],7.0,24.0
19833,tt1180311,The Flower of Kim Jong II,Kimjongilia,0,2009,75,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,nm2912984,nm2912984,,6.9,773.0
19834,tt1891845,The Day of the Crows,Le jour des corneilles,0,2012,96,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,nm4421810,"nm5333035,nm1552196","['nm0000606', 'nm0222088', 'nm0001031']",7.3,1056.0
19835,tt0065776,Space Amoeba,"Gezora, Ganime, Kameba: Kessen! Nankai no daikaijû",0,1970,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,nm0393094,nm0644543,"['nm0473530', 'nm0756292']",5.4,766.0
19836,tt0056648,Varan the Unbelievable,Varan the Unbelievable,0,1962,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"nm0046416,nm0393094","nm0365333,nm0475888,nm0782883","['nm0372271', 'nm0442711', 'nm0793608']",5.0,549.0
19837,tt2357788,Bridegroom,Bridegroom,0,2013,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,nm0089124,nm0089124,,7.9,4183.0
19838,tt0283090,29 Palms,29 Palms,0,2002,93,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,nm0723051,nm0524444,"['nm0001111', 'nm0000563', 'nm0001650']",4.9,1637.0
19839,tt0101296,Alien Space Avenger,Alien Space Avenger,0,1989,80,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,nm0354286,"nm1403419,nm0216398,nm0242333,nm0354286,nm2616556","['nm0697214', 'nm0565731']",5.2,199.0
19840,tt2014351,Spinning Plates,Spinning Plates,0,2012,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,nm0506485,nm0506485,"['nm3195039', 'nm1899576']",7.2,880.0
19841,tt2017038,All Is Lost,All Is Lost,0,2013,106,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm1170855,nm1170855,['nm0000602'],6.9,70119.0
19842,tt0037989,Pillow of Death,Pillow of Death,0,1945,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,nm0289297,"nm0108579,nm0044831","['nm0001033', 'nm0111297']",6.2,411.0
19843,tt1930546,Arthur Newman,Arthur Newman,0,2012,93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm1986065,nm0426539,"['nm0000147', 'nm1869029']",5.7,6526.0
19844,tt1319722,A Little Help,A Little Help,0,2010,109,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,nm0919352,nm0919352,"['nm1828101', 'nm2868165']",5.7,2939.0
19845,tt0060135,Assault on a Queen,Assault on a Queen,0,1966,106,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,nm0232902,"nm0278277,nm0785245","['nm0000069', 'nm0290047', 'nm0002017']",5.6,821.0
19846,tt0088765,Bad Medicine,Bad Medicine,0,1985,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0588458,"nm0395327,nm0644381,nm0588458","['nm0000430', 'nm0000273', 'nm0534409']",4.5,1119.0
19847,tt0112563,Born Wild,Born Wild,0,1995,91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0089362,"nm0089362,nm0444751","['nm0817469', 'nm0243281', 'nm0457048']",4.4,36.0
19848,tt0101502,The Borrower,The Borrower,0,1991,92,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,nm0573796,"nm0619251,nm0278626","['nm0330150', 'nm0869981', 'nm0267279']",5.3,1361.0
19849,tt0109323,Boulevard,Boulevard,0,1994,95,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0119689,nm0928407,"['nm0001617', 'nm0000448']",5.1,485.0
19850,tt1611990,Man on a Mission: Richard Garriott's Road to the Stars,Man on a Mission: Richard Garriott's Road to the Stars,0,2010,83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,nm1618194,\N,,7.1,116.0
19851,tt2075352,The Substance: Albert Hofmann's LSD,The Substance: Albert Hofmann's LSD,0,2011,90,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,nm0937155,nm0937155,"['nm6173617', 'nm0618177', 'nm0769038']",7.1,632.0
19852,tt1731141,Ender's Game,Ender's Game,0,2013,114,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nm0004303,"nm0004303,nm0136298","['nm0000148', 'nm2633535']",6.6,209772.0
19853,tt0056219,Maniac,Maniac,0,1963,86,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,nm0140257,nm0762727,"['nm0558663', 'nm0396819']",5.8,727.0
19854,tt0106479,Breaking Point,Breaking Point,0,1994,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,nm0956484,"nm0075599,nm0261751","['nm0000997', 'nm0341828']",5.3,501.0
19855,tt1670627,Hello! How Are You?,Buna! Ce faci?,0,2010,105,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,nm2451020,nm0119518,"['nm0586125', 'nm3950131', 'nm1967445']",7.3,1435.0
19856,tt0026373,Folies Bergère de Paris,Folies Bergère de Paris,0,1935,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0215877,"nm0521442,nm0012159,nm0259701,nm0580648,nm0518979,nm0953123","['nm0002001', 'nm0089314']",6.7,218.0
19857,tt1709143,The Last Days on Mars,The Last Days on Mars,0,2013,98,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,nm1099711,"nm3773893,nm0206092","['nm0000630', 'nm0000480']",5.5,32918.0
19858,tt2145637,Chastity Bites,Chastity Bites,0,2013,93,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,nm1220023,nm0679691,['nm2101241'],4.7,801.0
19859,tt0083900,The Escape Artist,The Escape Artist,0,1982,94,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0221042,"nm0906176,nm0558953,nm0957274","['nm0000471', 'nm0641906', 'nm0000789']",6.2,564.0
19860,tt2304583,Death by China,Death by China,0,2012,78,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,nm4961348,nm4961348,,5.3,399.0
19861,tt2691722,Het vonnis,Het vonnis,0,2013,111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,nm0894178,nm0894178,"['nm0100460', 'nm0508085', 'nm0163121']",7.1,2439.0
19862,tt0169364,Wind with the Gone,El viento se llevó lo que,0,1998,90,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm0002159,nm0002159,"['nm0892861', 'nm0734000']",6.7,553.0
19863,tt0825244,Conversations with My Gardener,Dialogue avec mon jardinier,0,2007,109,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm0065449,"nm0065449,nm0181924,nm2244089,nm0598336","['nm0000809', 'nm0201669']",7.1,2893.0
19864,tt3063516,Bad Grandpa,Bad Grandpa,0,2013,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0871860,"nm0424216,nm0005069,nm0871860,nm0046943,nm0806416","['nm0424216', 'nm3850986', 'nm0364739']",6.5,85262.0
19865,tt1017456,Race,Race,0,2008,149,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"nm0122217,nm0122216","nm1209132,nm2814611,nm1493975","['nm0451307', 'nm0451379']",6.6,11401.0
19866,tt0938305,Freaky Deaky,Freaky Deaky,0,2012,90,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,nm0559879,"nm0001465,nm0559879","['nm0121605', 'nm0000225', 'nm0000417', 'nm0925220']",6.1,6075.0
19867,tt2188750,A Hand of Peace: Pope Pius XII and the Holocaust,A Hand of Peace: Pope Pius XII and the Holocaust,0,2008,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,nm5080358,nm5080358,,6.2,5.0
19868,tt1981115,Thor: The Dark World,Thor: The Dark World,0,2013,112,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nm0851930,"nm1236653,nm1321655,nm1321656,nm0668309,nm0734441,nm0498278,nm1293367,nm0456158,nm1277476","['nm1165110', 'nm1089991', 'nm0001745']",7.0,524488.0
19869,tt0076109,The Great Texas Dynamite Chase,The Great Texas Dynamite Chase,0,1976,90,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,nm0696309,"nm0532368,nm0743007",['nm0914370'],5.9,363.0
19870,tt0830535,Disfigured,Disfigured,0,2008,96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm1020896,nm1020896,['nm0072638'],6.8,301.0
19871,tt0366526,Godzilla: Tokyo S.O.S.,Gojira tai Mosura tai Mekagojira: Tôkyô S.O.S.,0,2003,91,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nm0856803,"nm0856803,nm0948410","['nm0633708', 'nm1891620', 'nm0463590']",6.6,3012.0
19872,tt0790636,Dallas Buyers Club,Dallas Buyers Club,0,2013,117,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0885249,"nm1258965,nm2214893","['nm0000190', 'nm0001467', 'nm0001872']",8.0,398231.0
19873,tt0404978,Gambit,Gambit,0,2012,89,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,nm0001355,"nm0001054,nm0001053,nm0140987","['nm0000147', 'nm0000614', 'nm0001804']",5.7,21966.0
19874,tt2290840,Masquerade,Gwanghae: Wangyidoen namja,0,2012,131,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm2039220,"nm1369364,nm2039220","['nm0496932', 'nm2440627', 'nm1049968']",7.8,5092.0
19875,tt1377796,Such Hawks Such Hounds,Such Hawks Such Hounds,0,2008,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"nm0402144,nm3326583",nm3326583,,8.0,411.0
19876,tt1568323,Beatdown,Beatdown,0,2010,90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,nm0348389,"nm2490321,nm0348389,nm2846368","['nm0001803', 'nm0050156', 'nm2199632', 'nm2261451']",4.6,1136.0
19877,tt1381418,You May Not Kiss the Bride,You May Not Kiss the Bride,0,2011,99,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,nm0373154,nm0373154,"['nm1616349', 'nm0001705']",5.4,6185.0
19878,tt2424418,Bad Chicken,Bad Chicken,0,2013,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm5296283,nm5296283,"['nm3729929', 'nm3614113', 'nm2319011']",6.2,36.0
19879,tt2304426,The Selfish Giant,The Selfish Giant,0,2013,91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm1163237,"nm1163237,nm0928492","['nm5519350', 'nm5649091', 'nm0318409']",7.3,10567.0
19880,tt1275590,De l'autre côté du lit,De l'autre côté du lit,0,2008,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0693903,"nm3248435,nm0693903,nm0897065","['nm0200702', 'nm0241383', 'nm0320801']",5.5,2239.0
19881,tt1937419,London: The Modern Babylon,London: The Modern Babylon,0,2012,125,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,nm0854697,nm0854697,"['nm0020717', 'nm0002091', 'nm0429289', 'nm0631490']",7.2,520.0
19882,tt0099436,La discrète,La discrète,0,1990,94,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,nm0898603,"nm0898603,nm0740167","['nm0524528', 'nm0308041']",7.0,750.0
19883,tt1733105,Bekas,Bekas,0,2012,97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm2545652,nm2545652,"['nm4101195', 'nm4099232', 'nm6306944']",7.5,3619.0
19884,tt2852400,A Touch of Sin,Tian zhu ding,0,2013,130,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0422605,nm0422605,"['nm0422640', 'nm1316170', 'nm5667377']",7.1,8895.0
19885,tt2263058,More Than Honey,More Than Honey,0,2012,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,nm0408195,"nm0408195,nm2585413",,7.6,3693.0
19886,tt0110796,The Patriots,Les patriotes,0,1994,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,nm0733886,nm0733886,"['nm0040939', 'nm0557956', 'nm0307255', 'nm0051533']",7.4,1003.0
19887,tt1854551,Looking for Lenny,Looking for Lenny,0,2011,65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,nm0301842,nm0301842,,6.1,137.0
19888,tt0047400,Red Garters,Red Garters,0,1954,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,nm0550892,"nm0275255,nm0850895","['nm0007217', 'nm0593378']",6.2,258.0
19889,tt0826099,Les formidables,Gang-jeok,0,2006,118,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0158638,"nm0158638,nm2324038,nm2829168,nm2321554,nm2323859","['nm0661867', 'nm1194092', 'nm2321411']",6.1,194.0
19890,tt1894476,How I Live Now,How I Live Now,0,2013,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,nm0531817,"nm0342617,nm2113666,nm4424079,nm0110591,nm4696885","['nm4043618', 'nm1126657']",6.5,25918.0
19891,tt1698648,Imogene,Girl Most Likely,0,2012,103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"nm0700301,nm0075849",nm1180348,"['nm0000369', 'nm2023050']",5.8,13830.0
19892,tt2094018,Hours,Hours,0,2013,97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,nm2104063,nm2104063,"['nm0908094', 'nm2106945']",6.5,26162.0
19893,tt1673376,Free the Mind,Free the Mind,0,2012,80,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,nm1044678,nm1044678,,6.4,315.0
19894,tt2299842,Pieta,Pieta,0,2012,104,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nm1104118,nm1104118,"['nm1050125', 'nm5494407']",7.2,11365.0
19895,tt2369331,Stuck,Stuck,0,2013,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,nm0770430,nm2396911,,7.3,138.0
19896,tt1835955,Errors of the Human Body,Errors of the Human Body,0,2012,101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,nm1142688,"nm1519933,nm1142688","['nm1002664', 'nm1319365', 'nm0562201']",5.3,2048.0
19897,tt1468387,What If...,What If...,0,2010,111,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,nm0420817,"nm0465484,nm0621665,nm0813301","['nm0001757', 'nm0001652']",6.6,2279.0
19898,tt0377029,24 Hours on Craigslist,24 Hours on Craigslist,0,2005,82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,nm0003469,\N,,6.3,313.0
19899,tt1726888,Clandestine Childhood,Infancia clandestina,0,2011,112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm1198000,"nm1198000,nm1098902","['nm0022764', 'nm1204465', 'nm4343050']",7.1,2128.0
19900,tt1576421,Libre échange,Libre échange,0,2010,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm1310034,nm1310034,"['nm1310034', 'nm0211841']",4.6,93.0
19901,tt1666305,Free Radicals: A History of Experimental Film,Free Radicals: A History of Experimental Film,0,2011,80,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,nm1313925,"nm0021658,nm1313925",,6.9,266.0
