path,filename,width,height,classe,xmin,ymin,xmax,ymax,index
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-46-45.jpg,1280,720,ground,392,481,409,492,4422
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-46-45.jpg,1280,720,pigeon,358,497,386,511,4423
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-46-45.jpg,1280,720,ground,328,495,356,509,4424
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-46-45.jpg,1280,720,pigeon,360,517,374,531,4425
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-46-45.jpg,1280,720,ground,344,515,358,529,4426
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-02.jpg,1280,720,pigeon,345,457,361,468,4427
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-02.jpg,1280,720,ground,327,455,343,466,4428
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-02.jpg,1280,720,pigeon,590,458,605,469,4429
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-02.jpg,1280,720,ground,608,456,623,467,4430
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-02.jpg,1280,720,pigeon,560,474,583,486,4431
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-02.jpg,1280,720,ground,535,472,558,484,4432
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-02.jpg,1280,720,pigeon,418,497,439,515,4433
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-02.jpg,1280,720,ground,394,495,415,513,4434
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-02.jpg,1280,720,pigeon,363,555,394,579,4435
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-02.jpg,1280,720,ground,329,553,360,577,4436
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-19.jpg,1280,720,pigeon,204,479,213,492,4437
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-19.jpg,1280,720,ground,192,477,201,490,4438
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-19.jpg,1280,720,pigeon,728,435,738,449,4439
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-19.jpg,1280,720,ground,716,433,726,447,4440
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-19.jpg,1280,720,pigeon,768,475,787,490,4441
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-19.jpg,1280,720,ground,789,473,808,488,4442
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-19.jpg,1280,720,pigeon,741,486,763,504,4443
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-19.jpg,1280,720,ground,716,484,738,502,4444
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-19.jpg,1280,720,pigeon,835,500,864,522,4445
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-19.jpg,1280,720,ground,867,498,896,520,4446
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-35.jpg,1280,720,pigeon,178,470,193,482,4447
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-35.jpg,1280,720,ground,160,468,175,480,4448
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-35.jpg,1280,720,pigeon,629,434,640,445,4449
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-35.jpg,1280,720,ground,616,432,627,443,4450
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-35.jpg,1280,720,pigeon,868,450,884,466,4451
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-35.jpg,1280,720,ground,850,448,866,464,4452
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-35.jpg,1280,720,pigeon,1098,444,1128,470,4453
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-35.jpg,1280,720,ground,1065,442,1095,468,4454
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-35.jpg,1280,720,pigeon,1041,496,1082,522,4455
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-35.jpg,1280,720,ground,1086,494,1127,520,4456
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-52.jpg,1280,720,pigeon,686,419,698,430,4457
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-52.jpg,1280,720,ground,671,417,683,428,4458
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-52.jpg,1280,720,pigeon,889,422,907,435,4459
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-52.jpg,1280,720,ground,869,420,887,433,4460
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-52.jpg,1280,720,pigeon,209,456,225,467,4461
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-47-52.jpg,1280,720,ground,190,454,206,465,4462
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-09.jpg,1280,720,pigeon,345,434,356,445,4463
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-09.jpg,1280,720,ground,331,432,342,443,4464
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-09.jpg,1280,720,pigeon,781,405,794,415,4465
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-09.jpg,1280,720,ground,765,403,778,413,4466
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-09.jpg,1280,720,pigeon,1018,400,1034,413,4467
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-09.jpg,1280,720,ground,999,398,1015,411,4468
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-25.jpg,1280,720,pigeon,874,390,883,398,4469
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-25.jpg,1280,720,ground,863,388,872,396,4470
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-25.jpg,1280,720,pigeon,1111,401,1126,412,4471
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-25.jpg,1280,720,ground,1093,399,1108,410,4472
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-25.jpg,1280,720,pigeon,417,428,423,434,4473
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-25.jpg,1280,720,ground,409,426,415,432,4474
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-42.jpg,1280,720,pigeon,423,423,432,432,4475
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-42.jpg,1280,720,ground,412,421,421,430,4476
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-42.jpg,1280,720,pigeon,1188,361,1198,370,4477
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-42.jpg,1280,720,ground,1200,359,1210,368,4478
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-42.jpg,1280,720,pigeon,1127,380,1148,391,4479
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-42.jpg,1280,720,ground,1104,378,1125,389,4480
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-42.jpg,1280,720,pigeon,1116,426,1138,437,4481
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-42.jpg,1280,720,ground,1091,424,1113,435,4482
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-42.jpg,1280,720,pigeon,821,386,829,394,4483
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-42.jpg,1280,720,ground,811,384,819,392,4484
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-59.jpg,1280,720,pigeon,374,426,383,436,4485
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-59.jpg,1280,720,ground,363,424,372,434,4486
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-59.jpg,1280,720,pigeon,1151,359,1165,368,4487
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-59.jpg,1280,720,ground,1135,357,1149,366,4488
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-59.jpg,1280,720,pigeon,1016,388,1036,401,4489
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-59.jpg,1280,720,ground,994,386,1014,399,4490
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-59.jpg,1280,720,pigeon,1121,437,1135,449,4491
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-48-59.jpg,1280,720,ground,1137,435,1151,447,4492
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-49-15.jpg,1280,720,pigeon,873,398,891,410,4493
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-49-15.jpg,1280,720,ground,853,396,871,408,4494
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-49-15.jpg,1280,720,pigeon,1077,365,1088,375,4495
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-49-15.jpg,1280,720,ground,1063,363,1074,373,4496
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-49-15.jpg,1280,720,pigeon,1214,465,1231,479,4497
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-49-15.jpg,1280,720,ground,1195,463,1212,477,4498
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-49-32.jpg,1280,720,pigeon,781,407,790,416,4499
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-49-32.jpg,1280,720,ground,769,405,778,414,4500
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-49-32.jpg,1280,720,pigeon,1057,530,1108,551,4501
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-49-32.jpg,1280,720,ground,1003,528,1054,549,4502
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-49-49.jpg,1280,720,pigeon,827,577,878,602,4503
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-49-49.jpg,1280,720,ground,774,575,825,600,4504
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-49-49.jpg,1280,720,pigeon,1135,692,1215,720,4505
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-49-49.jpg,1280,720,ground,1052,690,1132,718,4506
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-49-49.jpg,1280,720,pigeon,737,400,748,410,4507
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-49-49.jpg,1280,720,ground,724,398,735,408,4508
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-49-49.jpg,1280,720,pigeon,849,382,855,388,4509
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-49-49.jpg,1280,720,ground,841,380,847,386,4510
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-50-06.jpg,1280,720,pigeon,310,652,362,675,4511
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-50-06.jpg,1280,720,ground,255,650,307,673,4512
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-50-06.jpg,1280,720,pigeon,581,423,593,433,4513
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-50-06.jpg,1280,720,ground,567,421,579,431,4514
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-50-22.jpg,1280,720,pigeon,164,678,190,713,4515
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-50-22.jpg,1280,720,ground,135,676,161,711,4516
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-50-22.jpg,1280,720,pigeon,505,444,524,455,4517
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-50-22.jpg,1280,720,ground,484,442,503,453,4518
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-50-39.jpg,1280,720,pigeon,412,461,432,473,4519
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-50-39.jpg,1280,720,ground,389,459,409,471,4520
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-50-39.jpg,1280,720,pigeon,75,612,105,638,4521
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-50-39.jpg,1280,720,ground,42,610,72,636,4522
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-50-39.jpg,1280,720,pigeon,287,622,320,658,4523
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-50-39.jpg,1280,720,ground,251,620,284,656,4524
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-50-56.jpg,1280,720,pigeon,309,535,326,558,4525
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-50-56.jpg,1280,720,ground,289,533,306,556,4526
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-50-56.jpg,1280,720,pigeon,268,469,290,484,4527
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-50-56.jpg,1280,720,ground,243,467,265,482,4528
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-50-56.jpg,1280,720,pigeon,497,422,512,433,4529
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-50-56.jpg,1280,720,ground,479,420,494,431,4530
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-51-12.jpg,1280,720,pigeon,44,525,54,539,4531
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-51-12.jpg,1280,720,ground,32,523,42,537,4532
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-51-12.jpg,1280,720,pigeon,116,487,136,500,4533
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-51-12.jpg,1280,720,ground,94,485,114,498,4534
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-51-29.jpg,1280,720,pigeon,42,488,52,497,4535
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-51-29.jpg,1280,720,ground,30,486,40,495,4536
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-43.jpg,1280,720,pigeon,172,471,185,479,4537
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-43.jpg,1280,720,ground,156,469,169,477,4538
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-43.jpg,1280,720,pigeon,151,525,176,539,4539
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-43.jpg,1280,720,ground,123,523,148,537,4540
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-43.jpg,1280,720,pigeon,57,563,72,577,4541
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-43.jpg,1280,720,ground,74,561,89,575,4542
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-43.jpg,1280,720,pigeon,145,572,173,588,4543
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-43.jpg,1280,720,ground,175,570,203,586,4544
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-43.jpg,1280,720,pigeon,782,406,795,413,4545
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-43.jpg,1280,720,ground,797,404,810,411,4546
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-43.jpg,1280,720,pigeon,781,420,789,431,4547
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-43.jpg,1280,720,ground,771,418,779,429,4548
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-43.jpg,1280,720,pigeon,692,448,702,459,4549
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-43.jpg,1280,720,ground,680,446,690,457,4550
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-59.jpg,1280,720,pigeon,43,640,82,662,4551
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-59.jpg,1280,720,ground,84,638,123,660,4552
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-59.jpg,1280,720,pigeon,112,594,150,617,4553
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-59.jpg,1280,720,ground,71,592,109,615,4554
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-59.jpg,1280,720,pigeon,297,532,312,547,4555
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-59.jpg,1280,720,ground,280,530,295,545,4556
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-59.jpg,1280,720,pigeon,101,488,108,498,4557
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-59.jpg,1280,720,ground,92,486,99,496,4558
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-59.jpg,1280,720,pigeon,663,432,674,441,4559
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-59.jpg,1280,720,ground,650,430,661,439,4560
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-59.jpg,1280,720,pigeon,650,466,661,478,4561
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-59.jpg,1280,720,ground,637,464,648,476,4562
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-59.jpg,1280,720,pigeon,774,431,789,442,4563
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-58-59.jpg,1280,720,ground,756,429,771,440,4564
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-16.jpg,1280,720,pigeon,825,426,842,438,4565
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-16.jpg,1280,720,ground,806,424,823,436,4566
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-16.jpg,1280,720,pigeon,774,468,803,487,4567
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-16.jpg,1280,720,ground,743,466,772,485,4568
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-16.jpg,1280,720,pigeon,644,443,664,458,4569
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-16.jpg,1280,720,ground,621,441,641,456,4570
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-16.jpg,1280,720,pigeon,500,521,528,544,4571
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-16.jpg,1280,720,ground,469,519,497,542,4572
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-16.jpg,1280,720,pigeon,542,554,575,580,4573
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-16.jpg,1280,720,ground,578,552,611,578,4574
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-16.jpg,1280,720,pigeon,138,494,150,505,4575
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-16.jpg,1280,720,ground,123,492,135,503,4576
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-16.jpg,1280,720,pigeon,296,475,310,488,4577
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-16.jpg,1280,720,ground,279,473,293,486,4578
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-33.jpg,1280,720,pigeon,73,503,86,512,4579
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-33.jpg,1280,720,ground,88,501,101,510,4580
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-33.jpg,1280,720,pigeon,47,514,65,527,4581
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-33.jpg,1280,720,ground,26,512,44,525,4582
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-33.jpg,1280,720,pigeon,942,400,954,412,4583
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-33.jpg,1280,720,ground,957,398,969,410,4584
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-33.jpg,1280,720,pigeon,922,405,937,418,4585
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-33.jpg,1280,720,ground,905,403,920,416,4586
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-33.jpg,1280,720,pigeon,1000,418,1013,431,4587
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-33.jpg,1280,720,ground,1016,416,1029,429,4588
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-33.jpg,1280,720,pigeon,848,446,865,461,4589
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-33.jpg,1280,720,ground,829,444,846,459,4590
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-33.jpg,1280,720,pigeon,903,468,929,485,4591
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-33.jpg,1280,720,ground,932,466,958,483,4592
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-33.jpg,1280,720,pigeon,883,492,900,509,4593
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-33.jpg,1280,720,ground,902,490,919,507,4594
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-33.jpg,1280,720,pigeon,855,524,887,549,4595
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-33.jpg,1280,720,ground,890,522,922,547,4596
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-33.jpg,1280,720,pigeon,560,644,618,675,4597
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-33.jpg,1280,720,ground,621,642,679,673,4598
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-50.jpg,1280,720,pigeon,63,493,76,503,4599
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-50.jpg,1280,720,ground,78,491,91,501,4600
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-50.jpg,1280,720,pigeon,1201,405,1224,418,4601
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-50.jpg,1280,720,ground,1175,403,1198,416,4602
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-50.jpg,1280,720,pigeon,922,410,935,420,4603
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-50.jpg,1280,720,ground,906,408,919,418,4604
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-50.jpg,1280,720,pigeon,841,424,863,434,4605
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-50.jpg,1280,720,ground,866,422,888,432,4606
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-50.jpg,1280,720,pigeon,804,435,828,452,4607
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-50.jpg,1280,720,ground,777,433,801,450,4608
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-50.jpg,1280,720,pigeon,943,442,969,457,4609
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-50.jpg,1280,720,ground,914,440,940,455,4610
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-50.jpg,1280,720,pigeon,957,499,985,514,4611
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-50.jpg,1280,720,ground,926,497,954,512,4612
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-50.jpg,1280,720,pigeon,1040,455,1072,475,4613
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-50.jpg,1280,720,ground,1005,453,1037,473,4614
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-50.jpg,1280,720,pigeon,1198,473,1230,493,4615
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-50.jpg,1280,720,ground,1164,471,1196,491,4616
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-50.jpg,1280,720,pigeon,843,658,891,705,4617
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-50.jpg,1280,720,ground,793,655,841,702,4618
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-50.jpg,1280,720,pigeon,1021,627,1067,664,4619
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_17-59-50.jpg,1280,720,ground,973,624,1019,661,4620
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_18-00-06.jpg,1280,720,pigeon,755,499,797,517,4621
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_18-00-06.jpg,1280,720,ground,711,497,753,515,4622
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_18-00-06.jpg,1280,720,pigeon,589,454,602,468,4623
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_18-00-06.jpg,1280,720,ground,574,452,587,466,4624
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_18-00-06.jpg,1280,720,pigeon,785,423,799,433,4625
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_18-00-06.jpg,1280,720,ground,768,421,782,431,4626
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_18-00-06.jpg,1280,720,pigeon,857,418,872,427,4627
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_18-00-06.jpg,1280,720,ground,839,416,854,425,4628
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_18-00-06.jpg,1280,720,pigeon,985,442,1010,458,4629
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_18-00-06.jpg,1280,720,ground,957,440,982,456,4630
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_18-00-06.jpg,1280,720,pigeon,1104,398,1119,414,4631
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_18-00-06.jpg,1280,720,ground,1086,396,1101,412,4632
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_18-00-06.jpg,1280,720,pigeon,44,483,54,493,4633
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_18-00-06.jpg,1280,720,ground,56,481,66,491,4634
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_18-00-23.jpg,1280,720,pigeon,1007,451,1037,471,4635
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_18-00-23.jpg,1280,720,ground,1041,449,1071,469,4636
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-19_18-00-23.jpg,1280,720,pigeon,1105,571,1166,609,4637
