path,filename,width,height,classe,xmin,ymin,xmax,ymax,index,imagetteName
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-25_14-03-33.jpg,1280,720,corneille,281,649,324,684,5637,image_2019-04-25_14-03-33_corneille_5637.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-25_14-03-33.jpg,1280,720,ground,235,647,278,682,5638,image_2019-04-25_14-03-33_ground_5638.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-25_14-03-49.jpg,1280,720,corneille,747,517,777,552,5639,image_2019-04-25_14-03-49_corneille_5639.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-25_14-03-49.jpg,1280,720,ground,714,515,744,550,5640,image_2019-04-25_14-03-49_ground_5640.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-25_14-03-49.jpg,1280,720,corneille,1171,466,1199,515,5641,image_2019-04-25_14-03-49_corneille_5641.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-25_14-03-49.jpg,1280,720,ground,1140,464,1168,513,5642,image_2019-04-25_14-03-49_ground_5642.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-25_14-04-06.jpg,1280,720,corneille,774,515,801,543,5643,image_2019-04-25_14-04-06_corneille_5643.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-25_14-04-06.jpg,1280,720,ground,804,513,831,541,5644,image_2019-04-25_14-04-06_ground_5644.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-25_14-04-06.jpg,1280,720,corneille,1220,395,1238,423,5645,image_2019-04-25_14-04-06_corneille_5645.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-25_14-04-06.jpg,1280,720,ground,1198,393,1216,421,5646,image_2019-04-25_14-04-06_ground_5646.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-18_17-56-25.jpg,1280,720,voiture,192,398,231,413,5647,image_2019-04-18_17-56-25_voiture_5647.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-18_17-56-25.jpg,1280,720,ground,233,396,272,411,5648,image_2019-04-18_17-56-25_ground_5648.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-18_17-56-42.jpg,1280,720,voiture,193,399,230,412,5649,image_2019-04-18_17-56-42_voiture_5649.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-18_17-56-42.jpg,1280,720,ground,232,397,269,410,5650,image_2019-04-18_17-56-42_ground_5650.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-18_17-56-59.jpg,1280,720,voiture,194,398,231,412,5651,image_2019-04-18_17-56-59_voiture_5651.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-18_17-56-59.jpg,1280,720,ground,233,396,270,410,5652,image_2019-04-18_17-56-59_ground_5652.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-18_17-57-15.jpg,1280,720,voiture,194,397,232,413,5653,image_2019-04-18_17-57-15_voiture_5653.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-18_17-57-15.jpg,1280,720,ground,234,395,272,411,5654,image_2019-04-18_17-57-15_ground_5654.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-18_17-57-32.jpg,1280,720,voiture,195,399,231,412,5655,image_2019-04-18_17-57-32_voiture_5655.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-18_17-57-32.jpg,1280,720,ground,233,397,269,410,5656,image_2019-04-18_17-57-32_ground_5656.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-18_17-57-49.jpg,1280,720,voiture,193,399,233,414,5657,image_2019-04-18_17-57-49_voiture_5657.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-18_17-57-49.jpg,1280,720,ground,235,397,275,412,5658,image_2019-04-18_17-57-49_ground_5658.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-18_17-58-05.jpg,1280,720,voiture,191,399,232,413,5659,image_2019-04-18_17-58-05_voiture_5659.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-18_17-58-05.jpg,1280,720,ground,233,397,274,411,5660,image_2019-04-18_17-58-05_ground_5660.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-18_17-58-22.jpg,1280,720,voiture,194,399,232,413,5661,image_2019-04-18_17-58-22_voiture_5661.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-18_17-58-22.jpg,1280,720,ground,234,397,272,411,5662,image_2019-04-18_17-58-22_ground_5662.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-18_17-58-39.jpg,1280,720,voiture,192,399,232,413,5663,image_2019-04-18_17-58-39_voiture_5663.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-18_17-58-39.jpg,1280,720,ground,234,397,274,411,5664,image_2019-04-18_17-58-39_ground_5664.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-18_17-58-56.jpg,1280,720,voiture,194,398,233,413,5665,image_2019-04-18_17-58-56_voiture_5665.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-18_17-58-56.jpg,1280,720,ground,235,396,274,411,5666,image_2019-04-18_17-58-56_ground_5666.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-18_17-59-12.jpg,1280,720,voiture,193,396,233,413,5667,image_2019-04-18_17-59-12_voiture_5667.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-18_17-59-12.jpg,1280,720,ground,235,394,275,411,5668,image_2019-04-18_17-59-12_ground_5668.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-18_17-56-08.jpg,1280,720,voiture,192,399,231,413,5669,image_2019-04-18_17-56-08_voiture_5669.JPG
./DonneesPI/timeLapsePhotos_Pi1_1,image_2019-04-18_17-56-08.jpg,1280,720,ground,233,397,272,411,5670,image_2019-04-18_17-56-08_ground_5670.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-17-14.jpg,1280,720,corneille,1116,339,1131,346,5671,image_2019-04-30_18-17-14_corneille_5671.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-17-14.jpg,1280,720,ground,1099,337,1114,344,5672,image_2019-04-30_18-17-14_ground_5672.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-17-30.jpg,1280,720,corneille,1200,322,1208,329,5673,image_2019-04-30_18-17-30_corneille_5673.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-17-30.jpg,1280,720,ground,1190,320,1198,327,5674,image_2019-04-30_18-17-30_ground_5674.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-17-47.jpg,1280,720,corneille,1268,307,1276,314,5675,image_2019-04-30_18-17-47_corneille_5675.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-17-47.jpg,1280,720,ground,1258,305,1266,312,5676,image_2019-04-30_18-17-47_ground_5676.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-18-04.jpg,1280,720,incertain,1223,314,1229,321,5677,image_2019-04-30_18-18-04_incertain_5677.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-18-04.jpg,1280,720,ground,1215,312,1221,319,5678,image_2019-04-30_18-18-04_ground_5678.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-18-21.jpg,1280,720,corneille,1185,316,1193,322,5679,image_2019-04-30_18-18-21_corneille_5679.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-18-21.jpg,1280,720,ground,1175,314,1183,320,5680,image_2019-04-30_18-18-21_ground_5680.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-18-37.jpg,1280,720,corneille,1187,316,1193,324,5681,image_2019-04-30_18-18-37_corneille_5681.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-18-37.jpg,1280,720,ground,1179,314,1185,322,5682,image_2019-04-30_18-18-37_ground_5682.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-18-54.jpg,1280,720,corneille,1196,319,1203,326,5683,image_2019-04-30_18-18-54_corneille_5683.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-18-54.jpg,1280,720,ground,1187,317,1194,324,5684,image_2019-04-30_18-18-54_ground_5684.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-19-11.jpg,1280,720,corneille,1187,317,1195,324,5685,image_2019-04-30_18-19-11_corneille_5685.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-19-11.jpg,1280,720,ground,1177,315,1185,322,5686,image_2019-04-30_18-19-11_ground_5686.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-19-27.jpg,1280,720,corneille,1267,304,1275,311,5687,image_2019-04-30_18-19-27_corneille_5687.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-19-27.jpg,1280,720,ground,1257,302,1265,309,5688,image_2019-04-30_18-19-27_ground_5688.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-19-44.jpg,1280,720,corneille,1243,306,1253,312,5689,image_2019-04-30_18-19-44_corneille_5689.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-19-44.jpg,1280,720,ground,1231,304,1241,310,5690,image_2019-04-30_18-19-44_ground_5690.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-20-01.jpg,1280,720,corneille,1225,309,1233,315,5691,image_2019-04-30_18-20-01_corneille_5691.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-20-01.jpg,1280,720,ground,1215,307,1223,313,5692,image_2019-04-30_18-20-01_ground_5692.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-20-18.jpg,1280,720,corneille,1228,307,1238,314,5693,image_2019-04-30_18-20-18_corneille_5693.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-20-18.jpg,1280,720,ground,1216,305,1226,312,5694,image_2019-04-30_18-20-18_ground_5694.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-20-34.jpg,1280,720,corneille,1220,306,1227,312,5695,image_2019-04-30_18-20-34_corneille_5695.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-20-34.jpg,1280,720,ground,1211,304,1218,310,5696,image_2019-04-30_18-20-34_ground_5696.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-20-51.jpg,1280,720,incertain,1271,298,1277,304,5697,image_2019-04-30_18-20-51_incertain_5697.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-20-51.jpg,1280,720,ground,1263,296,1269,302,5698,image_2019-04-30_18-20-51_ground_5698.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-21-08.jpg,1280,720,incertain,1263,299,1268,304,5699,image_2019-04-30_18-21-08_incertain_5699.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-21-08.jpg,1280,720,ground,1256,297,1261,302,5700,image_2019-04-30_18-21-08_ground_5700.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-21-24.jpg,1280,720,corneille,1200,308,1210,314,5701,image_2019-04-30_18-21-24_corneille_5701.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-21-24.jpg,1280,720,ground,1189,306,1199,312,5702,image_2019-04-30_18-21-24_ground_5702.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-21-41.jpg,1280,720,corneille,1056,326,1065,332,5703,image_2019-04-30_18-21-41_corneille_5703.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-21-41.jpg,1280,720,ground,1045,324,1054,330,5704,image_2019-04-30_18-21-41_ground_5704.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-21-58.jpg,1280,720,corneille,1049,331,1054,336,5705,image_2019-04-30_18-21-58_corneille_5705.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-21-58.jpg,1280,720,ground,1042,329,1047,334,5706,image_2019-04-30_18-21-58_ground_5706.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-22-15.jpg,1280,720,corneille,1092,327,1101,333,5707,image_2019-04-30_18-22-15_corneille_5707.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-22-15.jpg,1280,720,ground,1081,325,1090,331,5708,image_2019-04-30_18-22-15_ground_5708.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-22-31.jpg,1280,720,corneille,1140,320,1147,327,5709,image_2019-04-30_18-22-31_corneille_5709.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-22-31.jpg,1280,720,ground,1131,318,1138,325,5710,image_2019-04-30_18-22-31_ground_5710.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-22-48.jpg,1280,720,corneille,1058,331,1066,338,5711,image_2019-04-30_18-22-48_corneille_5711.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-22-48.jpg,1280,720,ground,1048,329,1056,336,5712,image_2019-04-30_18-22-48_ground_5712.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-23-05.jpg,1280,720,corneille,1157,319,1162,327,5713,image_2019-04-30_18-23-05_corneille_5713.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-23-05.jpg,1280,720,ground,1150,317,1155,325,5714,image_2019-04-30_18-23-05_ground_5714.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-23-21.jpg,1280,720,corneille,1227,309,1233,316,5715,image_2019-04-30_18-23-21_corneille_5715.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-23-21.jpg,1280,720,ground,1219,307,1225,314,5716,image_2019-04-30_18-23-21_ground_5716.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-02.jpg,1280,720,pigeon,886,388,897,398,5717,image_2019-04-30_18-25-02_pigeon_5717.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-02.jpg,1280,720,ground,873,386,884,396,5718,image_2019-04-30_18-25-02_ground_5718.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-02.jpg,1280,720,pigeon,813,388,822,400,5719,image_2019-04-30_18-25-02_pigeon_5719.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-02.jpg,1280,720,ground,802,386,811,398,5720,image_2019-04-30_18-25-02_ground_5720.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-18.jpg,1280,720,pigeon,718,405,727,412,5721,image_2019-04-30_18-25-18_pigeon_5721.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-18.jpg,1280,720,ground,707,403,716,410,5722,image_2019-04-30_18-25-18_ground_5722.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-18.jpg,1280,720,pigeon,823,405,832,414,5723,image_2019-04-30_18-25-18_pigeon_5723.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-18.jpg,1280,720,ground,812,403,821,412,5724,image_2019-04-30_18-25-18_ground_5724.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-35.jpg,1280,720,pigeon,610,428,623,436,5725,image_2019-04-30_18-25-35_pigeon_5725.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-35.jpg,1280,720,ground,596,426,609,434,5726,image_2019-04-30_18-25-35_ground_5726.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-35.jpg,1280,720,pigeon,724,423,732,431,5727,image_2019-04-30_18-25-35_pigeon_5727.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-35.jpg,1280,720,ground,714,421,722,429,5728,image_2019-04-30_18-25-35_ground_5728.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-35.jpg,1280,720,pigeon,293,448,301,454,5729,image_2019-04-30_18-25-35_pigeon_5729.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-35.jpg,1280,720,ground,303,446,311,452,5730,image_2019-04-30_18-25-35_ground_5730.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-35.jpg,1280,720,pigeon,271,457,281,462,5731,image_2019-04-30_18-25-35_pigeon_5731.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-35.jpg,1280,720,ground,283,459,293,464,5732,image_2019-04-30_18-25-35_ground_5732.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-35.jpg,1280,720,pigeon,257,459,266,466,5733,image_2019-04-30_18-25-35_pigeon_5733.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-35.jpg,1280,720,ground,255,450,264,457,5734,image_2019-04-30_18-25-35_ground_5734.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-35.jpg,1280,720,pigeon,218,457,225,463,5735,image_2019-04-30_18-25-35_pigeon_5735.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-35.jpg,1280,720,ground,227,455,234,461,5736,image_2019-04-30_18-25-35_ground_5736.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-35.jpg,1280,720,pigeon,202,464,210,469,5737,image_2019-04-30_18-25-35_pigeon_5737.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-35.jpg,1280,720,ground,192,462,200,467,5738,image_2019-04-30_18-25-35_ground_5738.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-52.jpg,1280,720,pigeon,763,391,771,398,5739,image_2019-04-30_18-25-52_pigeon_5739.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-52.jpg,1280,720,ground,753,389,761,396,5740,image_2019-04-30_18-25-52_ground_5740.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-52.jpg,1280,720,pigeon,750,436,760,446,5741,image_2019-04-30_18-25-52_pigeon_5741.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-52.jpg,1280,720,ground,738,434,748,444,5742,image_2019-04-30_18-25-52_ground_5742.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-52.jpg,1280,720,pigeon,470,463,484,472,5743,image_2019-04-30_18-25-52_pigeon_5743.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-52.jpg,1280,720,ground,455,461,469,470,5744,image_2019-04-30_18-25-52_ground_5744.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-52.jpg,1280,720,pigeon,195,471,206,478,5745,image_2019-04-30_18-25-52_pigeon_5745.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-52.jpg,1280,720,ground,193,462,204,469,5746,image_2019-04-30_18-25-52_ground_5746.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-52.jpg,1280,720,pigeon,135,475,145,482,5747,image_2019-04-30_18-25-52_pigeon_5747.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-52.jpg,1280,720,ground,147,473,157,480,5748,image_2019-04-30_18-25-52_ground_5748.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-52.jpg,1280,720,pigeon,91,484,100,491,5749,image_2019-04-30_18-25-52_pigeon_5749.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-52.jpg,1280,720,ground,102,482,111,489,5750,image_2019-04-30_18-25-52_ground_5750.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-52.jpg,1280,720,pigeon,63,487,73,493,5751,image_2019-04-30_18-25-52_pigeon_5751.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-25-52.jpg,1280,720,ground,51,485,61,491,5752,image_2019-04-30_18-25-52_ground_5752.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-08.jpg,1280,720,pigeon,639,415,648,423,5753,image_2019-04-30_18-26-08_pigeon_5753.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-08.jpg,1280,720,ground,628,413,637,421,5754,image_2019-04-30_18-26-08_ground_5754.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-08.jpg,1280,720,pigeon,605,462,624,474,5755,image_2019-04-30_18-26-08_pigeon_5755.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-08.jpg,1280,720,ground,584,460,603,472,5756,image_2019-04-30_18-26-08_ground_5756.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-08.jpg,1280,720,pigeon,335,457,344,465,5757,image_2019-04-30_18-26-08_pigeon_5757.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-08.jpg,1280,720,ground,345,455,354,463,5758,image_2019-04-30_18-26-08_ground_5758.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-08.jpg,1280,720,pigeon,313,462,323,470,5759,image_2019-04-30_18-26-08_pigeon_5759.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-08.jpg,1280,720,ground,301,460,311,468,5760,image_2019-04-30_18-26-08_ground_5760.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-08.jpg,1280,720,pigeon,340,488,352,497,5761,image_2019-04-30_18-26-08_pigeon_5761.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-08.jpg,1280,720,ground,326,486,338,495,5762,image_2019-04-30_18-26-08_ground_5762.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-08.jpg,1280,720,pigeon,30,499,42,507,5763,image_2019-04-30_18-26-08_pigeon_5763.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-08.jpg,1280,720,ground,17,497,29,505,5764,image_2019-04-30_18-26-08_ground_5764.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-25.jpg,1280,720,pigeon,386,514,403,528,5765,image_2019-04-30_18-26-25_pigeon_5765.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-25.jpg,1280,720,ground,405,512,422,526,5766,image_2019-04-30_18-26-25_ground_5766.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-25.jpg,1280,720,pigeon,125,522,144,534,5767,image_2019-04-30_18-26-25_pigeon_5767.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-25.jpg,1280,720,ground,104,520,123,532,5768,image_2019-04-30_18-26-25_ground_5768.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-25.jpg,1280,720,pigeon,486,438,497,446,5769,image_2019-04-30_18-26-25_pigeon_5769.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-25.jpg,1280,720,ground,499,436,510,444,5770,image_2019-04-30_18-26-25_ground_5770.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-25.jpg,1280,720,pigeon,427,447,435,455,5771,image_2019-04-30_18-26-25_pigeon_5771.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-25.jpg,1280,720,ground,437,445,445,453,5772,image_2019-04-30_18-26-25_ground_5772.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-25.jpg,1280,720,pigeon,376,460,382,465,5773,image_2019-04-30_18-26-25_pigeon_5773.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-25.jpg,1280,720,ground,384,458,390,463,5774,image_2019-04-30_18-26-25_ground_5774.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-42.jpg,1280,720,pigeon,395,462,402,471,5775,image_2019-04-30_18-26-42_pigeon_5775.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-42.jpg,1280,720,ground,403,460,410,469,5776,image_2019-04-30_18-26-42_ground_5776.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-42.jpg,1280,720,pigeon,482,450,488,459,5777,image_2019-04-30_18-26-42_pigeon_5777.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-42.jpg,1280,720,ground,474,448,480,457,5778,image_2019-04-30_18-26-42_ground_5778.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-42.jpg,1280,720,pigeon,357,468,366,476,5779,image_2019-04-30_18-26-42_pigeon_5779.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-42.jpg,1280,720,ground,346,466,355,474,5780,image_2019-04-30_18-26-42_ground_5780.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-42.jpg,1280,720,pigeon,318,507,335,521,5781,image_2019-04-30_18-26-42_pigeon_5781.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-42.jpg,1280,720,ground,299,505,316,519,5782,image_2019-04-30_18-26-42_ground_5782.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-59.jpg,1280,720,pigeon,590,441,604,450,5783,image_2019-04-30_18-26-59_pigeon_5783.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-59.jpg,1280,720,ground,606,439,620,448,5784,image_2019-04-30_18-26-59_ground_5784.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-59.jpg,1280,720,pigeon,537,464,555,475,5785,image_2019-04-30_18-26-59_pigeon_5785.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-59.jpg,1280,720,ground,557,462,575,473,5786,image_2019-04-30_18-26-59_ground_5786.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-59.jpg,1280,720,pigeon,423,473,442,483,5787,image_2019-04-30_18-26-59_pigeon_5787.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-59.jpg,1280,720,ground,444,471,463,481,5788,image_2019-04-30_18-26-59_ground_5788.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-59.jpg,1280,720,pigeon,352,477,366,486,5789,image_2019-04-30_18-26-59_pigeon_5789.JPG
./DonneesPI/timeLapsePhotos_Pi1_0,image_2019-04-30_18-26-59.jpg,1280,720,ground,368,475,382,484,5790,image_2019-04-30_18-26-59_ground_5790.JPG
